preco;condominio;area;quartos;vagas;banheiros;link;imobiliaria;data_scrape;bairro;status;tipo;last_seen
1200.0;;70.55;3;2;2;https://www.duoimoveis.com.br/imovel/apartamento-de-71-m-com-3-quartos-dois-corregos-piracicaba/AP5819-003?from=sale;Duo_imoveis;2023-10-07;Dois_corregos;Aluguel;;2023-10-30
1.2;;70.0;3;0;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/centro/residencial-alugar-centro-em-piracicaba/220;Frias_neto;2023-10-07;Centro;Aluguel;;2023-10-30
12.0;;69.5;2;4;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-jardim_gloria-casa-25776;Junqueira;2023-10-07;Jardim_gloria;Aluguel;;2023-10-30
12.0;;64.0;2;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-alto-casa-26129;Junqueira;2023-10-07;Alto;Aluguel;;2023-10-30
12.0;;64.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-cidade_alta-sala_comercial-22919;Junqueira;2023-10-07;Cidade_alta;Aluguel;;2023-10-30
12.0;;64.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-cidade_alta-sala_comercial-22918;Junqueira;2023-10-07;Cidade_alta;Aluguel;;2023-10-30
1.2;;61.0;2;1;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/pauliceia/residencial-alugar-pauliceia-em-piracicaba/148211;Frias_neto;2023-10-07;Pauliceia;Aluguel;;2023-10-30
1200.0;;58.0;2;2;2;https://www.duoimoveis.com.br/imovel/apartamento-de-58-m-com-2-quartos-dois-corregos-piracicaba/AP4164-003?from=sale;Duo_imoveis;2023-10-07;Dois_corregos;Aluguel;;2023-10-30
1.2;;57.0;2;4;2;https://www.friasneto.com.br/alugar/residencial/piracicaba/sao-dimas/residencial-alugar-sao-dimas-em-piracicaba/3370;Frias_neto;2023-10-07;Sao_dimas;Aluguel;;2023-10-30
12.0;;56.2;2;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-vila_independencia-casa-19022;Junqueira;2023-10-07;Vila_independencia;Aluguel;;2023-10-30
1200.0;;55.0;0;0;1;https://www.duoimoveis.com.br/imovel/casa-de-55-m-sao-judas-piracicaba/CA5180-003?from=sale;Duo_imoveis;2023-10-07;Sao_judas;Aluguel;;2023-10-30
1.2;;50.0;0;0;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/1075;Frias_neto;2023-10-07;Centro;Aluguel;;2023-10-30
1200.0;;50.0;0;0;1;https://www.duoimoveis.com.br/imovel/salao-de-50-m-jardim-algodoal-piracicaba/SL0455-003?from=sale;Duo_imoveis;2023-10-07;Jardim_algodoal;Aluguel;;2023-10-30
12.0;;50.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-jardim_algodoal-salao-25920;Junqueira;2023-10-07;Jardim_algodoal;Aluguel;;2023-10-30
1.2;;46.55;1;1;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/cidade-jardim/residencial-alugar-cidade-jardim-em-piracicaba/133115;Frias_neto;2023-10-07;Cidade_jardim;Aluguel;;2023-10-30
12.0;;45.0;0;2;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-garcas-salao-3265;Junqueira;2023-10-07;Garcas;Aluguel;;2023-10-30
12.0;;42.0;0;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-cidade_alta-sala_comercial-17825;Junqueira;2023-10-07;Cidade_alta;Aluguel;;2023-10-30
1200.0;;40.0;1;0;1;https://www.duoimoveis.com.br/imovel/apartamento-de-40-m-com-1-quarto-alto-piracicaba/AP4315-003?from=sale;Duo_imoveis;2023-10-07;Alto;Aluguel;;2023-10-30
1200.0;;40.0;1;0;1;https://www.duoimoveis.com.br/imovel/apartamento-de-40-m-com-1-quarto-alto-piracicaba/AP4313-003?from=sale;Duo_imoveis;2023-10-07;Alto;Aluguel;;2023-10-30
1.2;;35.0;0;0;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/santa-terezinha/comercial-alugar-santa-terezinha-em-piracicaba/143615;Frias_neto;2023-10-07;Santa_terezinha;Aluguel;;2023-10-30
12.0;;30.0;1;0;1;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-kitnet-18033;Junqueira;2023-10-07;Centro;Aluguel;;2023-10-30
1200.0;;28.0;1;0;1;https://www.duoimoveis.com.br/imovel/apartamento-de-28-m-com-1-quarto-alto-piracicaba/AP4320-003?from=sale;Duo_imoveis;2023-10-07;Alto;Aluguel;;2023-10-30
1.2;;27.0;0;0;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/vila-rezende/comercial-alugar-vila-rezende-em-piracicaba/148189;Frias_neto;2023-10-07;Vila_rezende;Aluguel;;2023-10-30
12.0;;25.0;0;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-paulista-sala_comercial-22683;Junqueira;2023-10-07;Paulista;Aluguel;;2023-10-30
1.2;;25.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/145075;Frias_neto;2023-10-07;Centro;Aluguel;;2023-10-30
1.2;;11.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/vila-rezende/comercial-alugar-vila-rezende-em-piracicaba/3574;Frias_neto;2023-10-07;Vila_rezende;Aluguel;;2023-10-30
1152.0;;24.0;0;0;1;https://www.duoimoveis.com.br/imovel/sala-de-24-m-paulista-piracicaba/SA0438-003?from=sale;Duo_imoveis;2023-10-07;Paulista;Aluguel;;2023-10-30
1.15;;198.12;0;0;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/cidade-alta/comercial-alugar-cidade-alta-em-piracicaba/2122;Frias_neto;2023-10-07;Cidade_alta;Aluguel;;2023-10-30
11.5;;150.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-rio_das_pedras-jardim_sao_carlos-salao-25234;Junqueira;2023-10-07;Jardim_sao_carlos;Aluguel;;2023-10-30
11.5;;45.1;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-jardim_sao_luiz-salao-24431;Junqueira;2023-10-07;Jardim_sao_luiz;Aluguel;;2023-10-30
11.5;;73.0;1;2;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-cidade_alta-casa-25890;Junqueira;2023-10-07;Cidade_alta;Aluguel;;2023-10-30
1.15;;49.0;2;1;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/pompeia/residencial-alugar-pompeia-em-piracicaba/148054;Frias_neto;2023-10-07;Pompeia;Aluguel;;2023-10-30
1.15;;100.0;2;0;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/pauliceia/residencial-alugar-pauliceia-em-piracicaba/146818;Frias_neto;2023-10-07;Pauliceia;Aluguel;;2023-10-30
11.0;;50.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-santa_terezinha-salao-4949;Junqueira;2023-10-07;Santa_terezinha;Aluguel;;2023-10-30
11.0;;45.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-palladium-apartamento-25913;Junqueira;2023-10-07;Palladium;Aluguel;;2023-10-30
11.0;;44.0;0;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-santa_rosa-sala_comercial-2981;Junqueira;2023-10-07;Santa_rosa;Aluguel;;2023-10-30
11.0;;43.0;1;1;1;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-sao_dimas-apartamento-19240;Junqueira;2023-10-07;Sao_dimas;Aluguel;;2023-10-30
11.0;;43.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-sala_comercial-23588;Junqueira;2023-10-07;Centro;Aluguel;;2023-10-30
11.0;;58.0;2;1;1;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-jardim_nova_iguacu-apartamento-12496;Junqueira;2023-10-07;Jardim_nova_iguacu;Aluguel;;2023-10-30
11.0;;43.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-sala_comercial-23586;Junqueira;2023-10-07;Centro;Aluguel;;2023-10-30
11.0;;43.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-sala_comercial-23342;Junqueira;2023-10-07;Centro;Aluguel;;2023-10-30
11.0;;42.0;2;2;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-vale_do_sol-casa-26216;Junqueira;2023-10-07;Vale_do_sol;Aluguel;;2023-10-30
11.0;;40.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-rio_das_pedras-centro-salao-4506;Junqueira;2023-10-07;Centro;Aluguel;;2023-10-30
11.0;;38.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-paulista-salao-23498;Junqueira;2023-10-07;Paulista;Aluguel;;2023-10-30
1.1;;30.0;0;0;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/142508;Frias_neto;2023-10-07;Centro;Aluguel;;2023-10-30
11.0;;28.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-rio_das_pedras-centro-sala_comercial-20389;Junqueira;2023-10-07;Centro;Aluguel;;2023-10-30
11.0;;27.3;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-pauliceia-salao-25899;Junqueira;2023-10-07;Pauliceia;Aluguel;;2023-10-30
11.0;;25.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-cidade_alta-sala_comercial-25716;Junqueira;2023-10-07;Cidade_alta;Aluguel;;2023-10-30
1.1;;24.5;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/46969;Frias_neto;2023-10-07;Centro;Aluguel;;2023-10-30
1100.0;;20.0;0;0;1;https://www.duoimoveis.com.br/imovel/sala-de-20-m-centro-piracicaba/SA0521-003?from=sale;Duo_imoveis;2023-10-07;Centro;Aluguel;;2023-10-30
11.0;;8.4;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-cidade_jardim-sala_comercial-24271;Junqueira;2023-10-07;Cidade_jardim;Aluguel;;2023-10-30
11.0;;86.3;2;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-alto-casa-26171;Junqueira;2023-10-07;Alto;Aluguel;;2023-10-30
1.1;;80.0;2;0;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/centro/residencial-alugar-centro-em-piracicaba/637;Frias_neto;2023-10-07;Centro;Aluguel;;2023-10-30
11.0;;74.0;3;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-nova_america-apartamento-26042;Junqueira;2023-10-07;Nova_america;Aluguel;;2023-10-30
1.1;;70.5;3;2;2;https://www.friasneto.com.br/alugar/residencial/piracicaba/dois-corregos/residencial-alugar-dois-corregos-em-piracicaba/148251;Frias_neto;2023-10-07;Dois_corregos;Aluguel;;2023-10-30
11.0;;64.0;3;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-cidade_alta-sala_comercial-23546;Junqueira;2023-10-07;Cidade_alta;Aluguel;;2023-10-30
11.0;;56.6;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-santa_terezinha-salao-25829;Junqueira;2023-10-07;Santa_terezinha;Aluguel;;2023-10-30
11.0;;54.0;2;2;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-dois_corregos-apartamento-25579;Junqueira;2023-10-07;Dois_corregos;Aluguel;;2023-10-30
11.0;;100.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-nova_america-casa-15979;Junqueira;2023-10-07;Nova_america;Aluguel;;2023-10-30
11.0;;70.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-santa_terezinha-casa-1719;Junqueira;2023-10-07;Santa_terezinha;Aluguel;;2023-10-30
11.0;;96.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-humberto_venturini-salao-293;Junqueira;2023-10-07;Humberto_venturini;Aluguel;;2023-10-30
11.0;;90.0;2;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-apartamento-18747;Junqueira;2023-10-07;Centro;Aluguel;;2023-10-30
11.0;;82.0;3;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-casa-24717;Junqueira;2023-10-07;Centro;Aluguel;;2023-10-30
1.1;;274.18;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/141753;Frias_neto;2023-10-07;Centro;Aluguel;;2023-10-30
1.1;;207.07;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/979;Frias_neto;2023-10-07;Centro;Aluguel;;2023-10-30
1.1;;126.0;0;0;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/alto/comercial-alugar-alto-em-piracicaba/146936;Frias_neto;2023-10-07;Alto;Aluguel;;2023-10-30
11.0;;110.0;1;4;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-rio_das_pedras-jardim_sao_carlos-casa-26261;Junqueira;2023-10-07;Jardim_sao_carlos;Aluguel;;2023-10-30
11.0;;61.0;2;2;1;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-glebas_california-apartamento-25468;Junqueira;2023-10-07;Glebas_california;Aluguel;;2023-10-30
11.0;;108.2;2;2;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-rio_das_pedras-jardim_sao_cristovao_i-casa-24299;Junqueira;2023-10-07;Jardim_sao_cristovao_i;Aluguel;;2023-10-30
11.0;;106.0;3;2;1;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-vila_sonia-casa-22013;Junqueira;2023-10-07;Vila_sonia;Aluguel;;2023-10-30
1.05;;135.88;0;0;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/paulista/comercial-alugar-paulista-em-piracicaba/139458;Frias_neto;2023-10-07;Paulista;Aluguel;;2023-10-30
1.05;;20.0;0;0;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/alto/comercial-alugar-alto-em-piracicaba/26011;Frias_neto;2023-10-07;Alto;Aluguel;;2023-10-30
10.5;;20.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-cidade_alta-sala_comercial-19918;Junqueira;2023-10-07;Cidade_alta;Aluguel;;2023-10-30
10.5;;20.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-cidade_alta-sala_comercial-19917;Junqueira;2023-10-07;Cidade_alta;Aluguel;;2023-10-30
10.08;;21.0;0;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-paulista-sala_comercial-22693;Junqueira;2023-10-07;Paulista;Aluguel;;2023-10-30
1000.0;;1800.0;0;0;0;https://www.duoimoveis.com.br/imovel/terreno-de-1-800-m-jardim-irapua-piracicaba/TE1512-003?from=sale;Duo_imoveis;2023-10-07;Jardim_irapua;Aluguel;;2023-10-30
1000.0;;1600.0;0;0;0;https://www.duoimoveis.com.br/imovel/terreno-de-1-600-m-jardim-irapua-piracicaba/TE1513-003?from=sale;Duo_imoveis;2023-10-07;Jardim_irapua;Aluguel;;2023-10-30
10.0;;500.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-vila_rezende-terreno-17009;Junqueira;2023-10-07;Vila_rezende;Aluguel;;2023-10-30
1.0;;350.0;0;0;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/santa-terezinha/comercial-alugar-santa-terezinha-em-piracicaba/143381;Frias_neto;2023-10-07;Santa_terezinha;Aluguel;;2023-10-30
1.0;;321.43;2;0;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/sao-dimas/residencial-alugar-sao-dimas-em-piracicaba/138301;Frias_neto;2023-10-07;Sao_dimas;Aluguel;;2023-10-30
1000.0;;258.8;0;0;0;https://www.duoimoveis.com.br/imovel/terreno-de-259-m-monte-feliz-piracicaba/TE2488-003?from=sale;Duo_imoveis;2023-10-07;Monte_feliz;Aluguel;;2023-10-30
1000.0;;257.58;0;0;0;https://www.duoimoveis.com.br/imovel/terreno-de-258-m-pauliceia-piracicaba/TE2329-003?from=sale;Duo_imoveis;2023-10-07;Pauliceia;Aluguel;;2023-10-30
10.0;;250.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-pauliceia-terreno-2218;Junqueira;2023-10-07;Pauliceia;Aluguel;;2023-10-30
10.0;;245.9;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-alto-terreno-22920;Junqueira;2023-10-07;Alto;Aluguel;;2023-10-30
1.0;;125.0;2;1;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/garcas/residencial-alugar-garcas-em-piracicaba/147646;Frias_neto;2023-10-07;Garcas;Aluguel;;2023-10-30
1.0;;114.5;1;1;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/santa-terezinha/residencial-alugar-santa-terezinha-em-piracicaba/8251;Frias_neto;2023-10-07;Santa_terezinha;Aluguel;;2023-10-30
10.0;;108.8;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-rio_das_pedras-jardim_bom_jesus-salao-4841;Junqueira;2023-10-07;Jardim_bom_jesus;Aluguel;;2023-10-30
10.0;;104.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-rio_das_pedras-luiz_massud_coury-casa-19848;Junqueira;2023-10-07;Luiz_massud_coury;Aluguel;;2023-10-30
10.0;;100.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-vila_rezende-salao-2944;Junqueira;2023-10-07;Vila_rezende;Aluguel;;2023-10-30
10.0;;96.0;2;3;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-pompeia-casa-26137;Junqueira;2023-10-07;Pompeia;Aluguel;;2023-10-30
10.0;;90.0;2;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-apartamento-4072;Junqueira;2023-10-07;Centro;Aluguel;;2023-10-30
10.0;;85.0;0;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-cidade_alta-sala_comercial-25753;Junqueira;2023-10-07;Cidade_alta;Aluguel;;2023-10-30
10.0;;80.0;2;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-alto-casa-26135;Junqueira;2023-10-07;Alto;Aluguel;;2023-10-30
10.0;;80.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-paulista-sala_comercial-25879;Junqueira;2023-10-07;Paulista;Aluguel;;2023-10-30
1000.0;;78.44;2;1;1;https://www.duoimoveis.com.br/imovel/casa-de-78-m-com-2-quartos-nova-america-piracicaba/CA4502-003?from=sale;Duo_imoveis;2023-10-07;Nova_america;Aluguel;;2023-10-30
1000.0;;74.0;3;1;2;https://www.duoimoveis.com.br/imovel/apartamento-de-74-m-com-3-quartos-nova-america-piracicaba/AP1560-003?from=sale;Duo_imoveis;2023-10-07;Nova_america;Aluguel;;2023-10-30
10.0;;71.1;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-paulista-casa-18201;Junqueira;2023-10-07;Paulista;Aluguel;;2023-10-30
10.0;;60.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-apartamento-25566;Junqueira;2023-10-07;Centro;Aluguel;;2023-10-30
10.0;;60.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-algodoal-terreno-23507;Junqueira;2023-10-07;Algodoal;Aluguel;;2023-10-30
10.0;;52.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-pompeia-apartamento-26139;Junqueira;2023-10-07;Pompeia;Aluguel;;2023-10-30
1000.0;;50.0;0;0;1;https://www.duoimoveis.com.br/imovel/salao-de-50-m-jardim-algodoal-piracicaba/SL0455-003?from=sale;Duo_imoveis;2023-10-10;Jardim_algodoal;Aluguel;;2023-10-30
10.0;;50.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-algodoal-terreno-23509;Junqueira;2023-10-07;Algodoal;Aluguel;;2023-10-30
1000.0;;50.0;0;0;0;https://www.duoimoveis.com.br/imovel/terreno-de-50-m-sao-vicente-piracicaba/TE2676-003?from=sale;Duo_imoveis;2023-10-07;Sao_vicente;Aluguel;;2023-10-30
1000.0;;47.0;0;1;1;https://www.duoimoveis.com.br/imovel/sala-de-47-m-sao-judas-piracicaba/SA0082-003?from=sale;Duo_imoveis;2023-10-07;Sao_judas;Aluguel;;2023-10-30
10.0;;45.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-jardim_sao_francisco-apartamento-20539;Junqueira;2023-10-07;Jardim_sao_francisco;Aluguel;;2023-10-30
10.0;;45.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-santa_terezinha-sala_comercial-25593;Junqueira;2023-10-07;Santa_terezinha;Aluguel;;2023-10-30
10.0;;45.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-santa_terezinha-sala_comercial-25592;Junqueira;2023-10-07;Santa_terezinha;Aluguel;;2023-10-30
10.0;;45.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-santa_terezinha-sala_comercial-25591;Junqueira;2023-10-07;Santa_terezinha;Aluguel;;2023-10-30
10.0;;45.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-santa_terezinha-sala_comercial-25590;Junqueira;2023-10-07;Santa_terezinha;Aluguel;;2023-10-30
1000.0;;42.72;0;0;2;https://www.duoimoveis.com.br/imovel/casa-de-43-m-centro-piracicaba/CA5234-003?from=sale;Duo_imoveis;2023-10-07;Centro;Aluguel;;2023-10-30
1000.0;;30.0;0;0;1;https://www.duoimoveis.com.br/imovel/sala-de-30-m-alto-piracicaba/SA0324-003?from=sale;Duo_imoveis;2023-10-07;Alto;Aluguel;;2023-10-30
1000.0;;25.0;0;0;1;https://www.duoimoveis.com.br/imovel/salao-de-25-m-alto-piracicaba/SL0523-003?from=sale;Duo_imoveis;2023-10-07;Alto;Aluguel;;2023-10-30
10.0;;25.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-cidade_alta-sala_comercial-21824;Junqueira;2023-10-07;Cidade_alta;Aluguel;;2023-10-30
1000.0;;20.0;0;0;1;https://www.duoimoveis.com.br/imovel/sala-de-20-m-centro-piracicaba/SA0433-003?from=sale;Duo_imoveis;2023-10-07;Centro;Aluguel;;2023-10-30
10.0;;12.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-rio_das_pedras-centro-salao-17729;Junqueira;2023-10-07;Centro;Aluguel;;2023-10-30
999.7;;35.0;0;1;1;https://www.duoimoveis.com.br/imovel/loja-de-35-m-capim-fino-piracicaba/LO0054-003?from=sale;Duo_imoveis;2023-10-07;Capim_fino;Aluguel;;2023-10-30
999.7;;35.0;0;1;0;https://www.duoimoveis.com.br/imovel/loja-de-35-m-capim-fino-piracicaba/LO0040-003?from=sale;Duo_imoveis;2023-10-07;Capim_fino;Aluguel;;2023-10-30
999.7;;35.0;0;1;0;https://www.duoimoveis.com.br/imovel/loja-de-35-m-capim-fino-piracicaba/LO0070-003?from=sale;Duo_imoveis;2023-10-07;Capim_fino;Aluguel;;2023-10-30
999.7;;35.0;0;1;0;https://www.duoimoveis.com.br/imovel/loja-de-35-m-capim-fino-piracicaba/LO0073-003?from=sale;Duo_imoveis;2023-10-07;Capim_fino;Aluguel;;2023-10-30
999.7;;35.0;0;1;0;https://www.duoimoveis.com.br/imovel/loja-de-35-m-capim-fino-piracicaba/LO0074-003?from=sale;Duo_imoveis;2023-10-07;Capim_fino;Aluguel;;2023-10-30
999.7;;35.0;0;1;0;https://www.duoimoveis.com.br/imovel/loja-de-35-m-capim-fino-piracicaba/LO0075-003?from=sale;Duo_imoveis;2023-10-07;Capim_fino;Aluguel;;2023-10-30
999.7;;35.0;0;1;0;https://www.duoimoveis.com.br/imovel/loja-de-35-m-capim-fino-piracicaba/LO0092-003?from=sale;Duo_imoveis;2023-10-07;Capim_fino;Aluguel;;2023-10-30
999.7;;35.0;0;1;0;https://www.duoimoveis.com.br/imovel/loja-de-35-m-reserva-jequitiba-piracicaba/LO0069-003?from=sale;Duo_imoveis;2023-10-07;Reserva_jequitiba;Aluguel;;2023-10-30
980.0;;45.0;0;0;2;https://www.duoimoveis.com.br/imovel/sala-de-45-m-centro-piracicaba/SA0460-003?from=sale;Duo_imoveis;2023-10-07;Centro;Aluguel;;2023-10-30
980.0;;60.0;1;0;1;https://www.duoimoveis.com.br/imovel/casa-de-60-m-com-1-quarto-alto-piracicaba/CA4006-003?from=sale;Duo_imoveis;2023-10-07;Alto;Aluguel;;2023-10-30
9.5;;54.5;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-vila_industrial-salao-6871;Junqueira;2023-10-07;Vila_industrial;Aluguel;;2023-10-30
9.5;;58.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-santa_terezinha-casa-25826;Junqueira;2023-10-07;Santa_terezinha;Aluguel;;2023-10-30
950.0;;65.0;1;1;1;https://www.duoimoveis.com.br/imovel/casa-de-65-m-com-1-quarto-jardim-sao-francisco-piracicaba/CA3107-003?from=sale;Duo_imoveis;2023-10-07;Jardim_sao_francisco;Aluguel;;2023-10-30
9.5;;81.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-santa_terezinha-salao-24170;Junqueira;2023-10-07;Santa_terezinha;Aluguel;;2023-10-30
9.5;;86.3;2;1;1;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-jardim_gloria-casa-1403;Junqueira;2023-10-07;Jardim_gloria;Aluguel;;2023-10-30
9.5;;116.3;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-vila_industrial-sala_comercial-26098;Junqueira;2023-10-07;Vila_industrial;Aluguel;;2023-10-30
950.0;;120.0;2;1;1;https://www.duoimoveis.com.br/imovel/casa-de-120-m-com-2-quartos-monte-libano-piracicaba/CA5224-003?from=sale;Duo_imoveis;2023-10-07;Monte_libano;Aluguel;;2023-10-30
0.95;;125.4;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/vila-industrial/comercial-alugar-vila-industrial-em-piracicaba/54455;Frias_neto;2023-10-07;Vila_industrial;Aluguel;;2023-10-30
9.5;;128.0;0;0;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-centro-sala_comercial-6225;Junqueira;2023-10-07;Centro;Aluguel;;2023-10-30
9.5;;46.0;2;1;0;https://www.imobiliariajunqueira.com.br/imovel/aluguel-piracicaba-pompeia-apartamento-26175;Junqueira;2023-10-07;Pompeia;Aluguel;;2023-10-30
950.0;;50.0;1;0;1;https://www.duoimoveis.com.br/imovel/casa-de-50-m-com-1-quarto-vila-monteiro-piracicaba/CA3896-003?from=sale;Duo_imoveis;2023-10-07;Vila_monteiro;Aluguel;;2023-10-30
0.95;;40.0;1;0;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/santa-rosa/residencial-alugar-santa-rosa-em-piracicaba/48070;Frias_neto;2023-10-07;Santa_rosa;Aluguel;;2023-10-30
