preco;area;quartos;vagas;banheiros;link;Imobiliaria;bairro;Data_scrape;last_seen
2000.0;69.9;3;1;2;https://www.friasneto.com.br/alugar/residencial/piracicaba/centro/residencial-alugar-centro-em-piracicaba/145103;Frias Neto;Centro;2023-12-19;2023-12-19
1200.0;25.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/145075;Frias Neto;Centro;2023-12-19;2023-12-19
7000.0;243.45;0;1;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/145054;Frias Neto;Centro;2023-12-19;2023-12-19
2500.0;40.0;0;0;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/145046;Frias Neto;Centro;2023-12-19;2023-12-19
1800.0;18.0;0;0;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/cidade-jardim/comercial-alugar-cidade-jardim-em-piracicaba/145009;Frias Neto;Cidade Jardim;2023-12-19;2023-12-19
550.0;25.0;0;0;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/145000;Frias Neto;Centro;2023-12-19;2023-12-19
6000.0;500.0;0;10;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/vila-independencia/comercial-alugar-vila-independencia-em-piracicaba/144955;Frias Neto;Vila Independência;2023-12-19;2023-12-19
2500.0;86.0;3;2;2;https://www.friasneto.com.br/alugar/residencial/piracicaba/pauliceia/residencial-alugar-pauliceia-em-piracicaba/144872;Frias Neto;Pauliceia;2023-12-19;2023-12-19
4000.0;1620.0;0;10;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/piracicamirim/comercial-alugar-piracicamirim-em-piracicaba/144788;Frias Neto;Piracicamirim;2023-12-19;2023-12-19
550.0;208.0;0;0;0;https://www.friasneto.com.br/alugar/residencial/piracicaba/jardim-oriente/residencial-alugar-jardim-oriente-em-piracicaba/144787;Frias Neto;Jardim Oriente;2023-12-19;2023-12-19
1500.0;54.0;2;1;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/agua-branca/residencial-alugar-agua-branca-em-piracicaba/144737;Frias Neto;Água Branca;2023-12-19;2023-12-19
1950.0;64.0;0;1;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/alto/comercial-alugar-alto-em-piracicaba/144615;Frias Neto;Alto;2023-12-19;2023-12-19
2900.0;186.47;0;2;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/vila-industrial/comercial-alugar-vila-industrial-em-piracicaba/144606;Frias Neto;Vila Industrial;2023-12-19;2023-12-19
1900.0;307.5;0;0;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/conjunto-residencial-mario-dedini/comercial-alugar-conjunto-residencial-mario-dedini-em-piracicaba/144600;Frias Neto;Conjunto Residencial Mário Dedini;2023-12-19;2023-12-19
3000.0;1100.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/paulista/comercial-alugar-paulista-em-piracicaba/144345;Frias Neto;Paulista;2023-12-19;2023-12-19
3400.0;40.0;1;1;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/jardim-europa/residencial-alugar-jardim-europa-em-piracicaba/144317;Frias Neto;Jardim Europa;2023-12-19;2023-12-19
1892.0;22.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/vila-resende/comercial-alugar-vila-resende-em-piracicaba/144271;Frias Neto;Vila Resende;2023-12-19;2023-12-19
1450.0;130.0;2;2;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/jardim-noiva-da-colina/residencial-alugar-jardim-noiva-da-colina-em-piracicaba/144050;Frias Neto;Jardim Noiva da Colina;2023-12-19;2023-12-19
3000.0;270.0;0;2;3;https://www.friasneto.com.br/alugar/comercial/piracicaba/cidade-alta/comercial-alugar-cidade-alta-em-piracicaba/144003;Frias Neto;Cidade Alta;2023-12-19;2023-12-19
3600.0;62.75;0;2;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/143905;Frias Neto;Centro;2023-12-19;2023-12-19
3600.0;63.4;0;2;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/143904;Frias Neto;Centro;2023-12-19;2023-12-19
2000.0;258.17;0;1;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/loteamento-sao-francisco/comercial-alugar-loteamento-sao-francisco-em-piracicaba/143864;Frias Neto;Loteamento São Francisco;2023-12-19;2023-12-19
3500.0;258.0;0;4;4;https://www.friasneto.com.br/alugar/comercial/piracicaba/santa-rosa/comercial-alugar-santa-rosa-em-piracicaba/143833;Frias Neto;Santa Rosa;2023-12-19;2023-12-19
2900.0;142.0;3;1;3;https://www.friasneto.com.br/alugar/residencial/piracicaba/cidade-alta/residencial-alugar-cidade-alta-em-piracicaba/143812;Frias Neto;Cidade Alta;2023-12-19;2023-12-19
3100.0;418.0;0;0;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/143738;Frias Neto;Centro;2023-12-19;2023-12-19
2500.0;197.34;2;1;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/cidade-alta/comercial-alugar-cidade-alta-em-piracicaba/143731;Frias Neto;Cidade Alta;2023-12-19;2023-12-19
700.0;35.86;0;0;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/143673;Frias Neto;Centro;2023-12-19;2023-12-19
2500.0;87.04;3;2;2;https://www.friasneto.com.br/alugar/residencial/piracicaba/pauliceia/residencial-alugar-pauliceia-em-piracicaba/143645;Frias Neto;Pauliceia;2023-12-19;2023-12-19
1300.0;35.0;0;1;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/alemaes/comercial-alugar-alemaes-em-piracicaba/143627;Frias Neto;Alemães;2023-12-19;2023-12-19
5500.0;840.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/santa-terezinha/comercial-alugar-santa-terezinha-em-piracicaba/143626;Frias Neto;Santa Terezinha;2023-12-19;2023-12-19
1200.0;35.0;0;0;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/santa-terezinha/comercial-alugar-santa-terezinha-em-piracicaba/143615;Frias Neto;Santa Terezinha;2023-12-19;2023-12-19
1350.0;35.0;0;0;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/santa-terezinha/comercial-alugar-santa-terezinha-em-piracicaba/143614;Frias Neto;Santa Terezinha;2023-12-19;2023-12-19
1650.0;117.75;3;1;2;https://www.friasneto.com.br/alugar/residencial/piracicaba/cidade-alta/residencial-alugar-cidade-alta-em-piracicaba/143579;Frias Neto;Cidade Alta;2023-12-19;2023-12-19
2700.0;224.0;0;0;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/santa-terezinha/comercial-alugar-santa-terezinha-em-piracicaba/143493;Frias Neto;Santa Terezinha;2023-12-19;2023-12-19
5200.0;300.0;0;0;3;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/143474;Frias Neto;Centro;2023-12-19;2023-12-19
2000.0;420.0;0;8;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/areao/comercial-alugar-areao-em-piracicaba/143468;Frias Neto;Areão;2023-12-19;2023-12-19
9500.0;414.43;3;2;5;https://www.friasneto.com.br/alugar/residencial/piracicaba/damha/residencial-alugar-damha-em-piracicaba/143338;Frias Neto;Damha;2023-12-19;2023-12-19
1200.0;450.0;0;1;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/cidade-alta/comercial-alugar-cidade-alta-em-piracicaba/143248;Frias Neto;Cidade Alta;2023-12-19;2023-12-19
2900.0;172.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/vila-rezende/comercial-alugar-vila-rezende-em-piracicaba/143215;Frias Neto;Vila Rezende;2023-12-19;2023-12-19
3500.0;210.0;0;2;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/jardim-maria/comercial-alugar-jardim-maria-em-piracicaba/143139;Frias Neto;Jardim Maria;2023-12-19;2023-12-19
900.0;45.47;1;1;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/residencial-portal-da-agua-branca/residencial-alugar-residencial-portal-da-agua-branca-em-piracicaba/143015;Frias Neto;Residencial Portal da Água Branca;2023-12-19;2023-12-19
38000.0;8000.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/campestre/comercial-alugar-campestre-em-piracicaba/142893;Frias Neto;Campestre;2023-12-19;2023-12-19
6000.0;107.29;0;0;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/142765;Frias Neto;Centro;2023-12-19;2023-12-19
3500.0;325.58;0;2;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/vila-pacaembu/comercial-alugar-vila-pacaembu-em-piracicaba/142539;Frias Neto;Vila Pacaembu;2023-12-19;2023-12-19
2682.0;41.25;0;1;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/142526;Frias Neto;Centro;2023-12-19;2023-12-19
1100.0;30.0;0;0;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/142508;Frias Neto;Centro;2023-12-19;2023-12-19
1100.0;0.0;0;1;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/142505;Frias Neto;Centro;2023-12-19;2023-12-19
2500.0;86.0;3;2;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/pauliceia/residencial-alugar-pauliceia-em-piracicaba/142479;Frias Neto;Pauliceia;2023-12-19;2023-12-19
650.0;20.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/cidade-jardim/comercial-alugar-cidade-jardim-em-piracicaba/142437;Frias Neto;Cidade Jardim;2023-12-19;2023-12-19
5500.0;291.27;0;0;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/142339;Frias Neto;Centro;2023-12-19;2023-12-19
3900.0;920.42;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/alto/comercial-alugar-alto-em-piracicaba/142227;Frias Neto;Alto;2023-12-19;2023-12-19
3900.0;103.0;3;2;3;https://www.friasneto.com.br/alugar/residencial/piracicaba/alemaes/residencial-alugar-alemaes-em-piracicaba/142165;Frias Neto;Alemães;2023-12-19;2023-12-19
2200.0;65.0;0;1;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/alto/comercial-alugar-alto-em-piracicaba/142153;Frias Neto;Alto;2023-12-19;2023-12-19
4000.0;307.44;0;3;3;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/142069;Frias Neto;Centro;2023-12-19;2023-12-19
600.0;202.5;1;0;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/ondas/residencial-alugar-ondas-em-piracicaba/141975;Frias Neto;Ondas;2023-12-19;2023-12-19
650.0;202.5;1;0;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/ondas/residencial-alugar-ondas-em-piracicaba/141974;Frias Neto;Ondas;2023-12-19;2023-12-19
10000.0;692.23;0;0;4;https://www.friasneto.com.br/alugar/comercial/piracicaba/vila-rezende/comercial-alugar-vila-rezende-em-piracicaba/141894;Frias Neto;Vila Rezende;2023-12-19;2023-12-19
2700.0;83.7;0;0;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/alto/comercial-alugar-alto-em-piracicaba/141863;Frias Neto;Alto;2023-12-19;2023-12-19
750.0;270.0;0;0;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/vila-prudente/comercial-alugar-vila-prudente-em-piracicaba/141810;Frias Neto;Vila Prudente;2023-12-19;2023-12-19
1100.0;274.18;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/141753;Frias Neto;Centro;2023-12-19;2023-12-19
2700.0;690.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/141739;Frias Neto;Centro;2023-12-19;2023-12-19
5500.0;300.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/piracicamirim/comercial-alugar-piracicamirim-em-piracicaba/141737;Frias Neto;Piracicamirim;2023-12-19;2023-12-19
9900.0;330.0;0;0;3;https://www.friasneto.com.br/alugar/comercial/piracicaba/vila-rezende/comercial-alugar-vila-rezende-em-piracicaba/141452;Frias Neto;Vila Rezende;2023-12-19;2023-12-19
4200.0;803.5;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/areiao/comercial-alugar-areiao-em-piracicaba/141438;Frias Neto;Areião;2023-12-19;2023-12-19
4000.0;300.0;0;7;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/algodoal/comercial-alugar-algodoal-em-piracicaba/141405;Frias Neto;Algodoal;2023-12-19;2023-12-19
1500.0;300.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/jardim-petropolis/comercial-alugar-jardim-petropolis-em-piracicaba/141365;Frias Neto;Jardim Petrópolis;2023-12-19;2023-12-19
6000.0;440.02;0;0;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/alemaes/comercial-alugar-alemaes-em-piracicaba/141311;Frias Neto;Alemães;2023-12-19;2023-12-19
850.0;260.4;0;0;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/vila-rezende/comercial-alugar-vila-rezende-em-piracicaba/141267;Frias Neto;Vila Rezende;2023-12-19;2023-12-19
13000.0;306.46;0;9;6;https://www.friasneto.com.br/alugar/comercial/piracicaba/pompeia/comercial-alugar-pompeia-em-piracicaba/141219;Frias Neto;Pompeia;2023-12-19;2023-12-19
3400.0;186.0;3;2;3;https://www.friasneto.com.br/alugar/residencial/piracicaba/alto/residencial-alugar-alto-em-piracicaba/141198;Frias Neto;Alto;2023-12-19;2023-12-19
1300.0;58.0;2;2;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/dois-corregos/residencial-alugar-dois-corregos-em-piracicaba/141196;Frias Neto;Dois Córregos ;2023-12-19;2023-12-19
30000.0;860.0;0;0;4;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/141116;Frias Neto;Centro;2023-12-19;2023-12-19
1782.0;42.43;0;1;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/alto/comercial-alugar-alto-em-piracicaba/141098;Frias Neto;Alto;2023-12-19;2023-12-19
1746.0;41.59;0;1;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/alto/comercial-alugar-alto-em-piracicaba/141090;Frias Neto;Alto;2023-12-19;2023-12-19
1900.0;291.98;4;2;2;https://www.friasneto.com.br/alugar/residencial/piracicaba/jardim-costa-rica/residencial-alugar-jardim-costa-rica-em-piracicaba/140544;Frias Neto;Jardim Costa Rica;2023-12-19;2023-12-19
8500.0;2439.0;5;5;6;https://www.friasneto.com.br/alugar/residencial/piracicaba/artemis/residencial-alugar-artemis-em-piracicaba/140485;Frias Neto;Ártemis;2023-12-19;2023-12-19
2000.0;300.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/morumbi/comercial-alugar-morumbi-em-piracicaba/140306;Frias Neto;Morumbi;2023-12-19;2023-12-19
5000.0;300.0;4;4;4;https://www.friasneto.com.br/alugar/comercial/piracicaba/jardim-europa/comercial-alugar-jardim-europa-em-piracicaba/140275;Frias Neto;Jardim Europa;2023-12-19;2023-12-19
450.0;306.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/monte-rey/comercial-alugar-monte-rey-em-piracicaba/140244;Frias Neto;Monte Rey;2023-12-19;2023-12-19
300.0;150.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/monte-rey/comercial-alugar-monte-rey-em-piracicaba/140243;Frias Neto;Monte Rey;2023-12-19;2023-12-19
650.0;1264.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/140144;Frias Neto;Centro;2023-12-19;2023-12-19
650.0;1264.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/140143;Frias Neto;Centro;2023-12-19;2023-12-19
6000.0;220.5;0;1;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/alemaes/comercial-alugar-alemaes-em-piracicaba/140121;Frias Neto;Alemães;2023-12-19;2023-12-19
920.0;420.0;0;0;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/paulista/comercial-alugar-paulista-em-piracicaba/139592;Frias Neto;Paulista;2023-12-19;2023-12-19
15000.0;612.0;0;14;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/vila-industrial/comercial-alugar-vila-industrial-em-piracicaba/139461;Frias Neto;Vila Industrial;2023-12-19;2023-12-19
1480.0;135.88;0;0;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/paulista/comercial-alugar-paulista-em-piracicaba/139457;Frias Neto;Paulista;2023-12-19;2023-12-19
5000.0;374.65;0;0;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/139225;Frias Neto;Centro;2023-12-19;2023-12-19
1800.0;86.0;0;0;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/139222;Frias Neto;Centro;2023-12-19;2023-12-19
7300.0;140.0;3;3;3;https://www.friasneto.com.br/alugar/residencial/piracicaba/sao-dimas/residencial-alugar-sao-dimas-em-piracicaba/138686;Frias Neto;São Dimas;2023-12-19;2023-12-19
9500.0;270.0;0;0;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/vila-rezende/comercial-alugar-vila-rezende-em-piracicaba/138510;Frias Neto;Vila Rezende;2023-12-19;2023-12-19
2500.0;50.0;0;1;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/alemaes/comercial-alugar-alemaes-em-piracicaba/138469;Frias Neto;Alemães;2023-12-19;2023-12-19
22000.0;8700.0;0;30;10;https://www.friasneto.com.br/alugar/comercial/piracicaba/sao-jorge/comercial-alugar-sao-jorge-em-piracicaba/138331;Frias Neto;São Jorge;2023-12-19;2023-12-19
1000.0;321.43;2;0;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/sao-dimas/residencial-alugar-sao-dimas-em-piracicaba/138301;Frias Neto;São Dimas;2023-12-19;2023-12-19
2200.0;69.7;2;2;3;https://www.friasneto.com.br/alugar/residencial/piracicaba/centro/residencial-alugar-centro-em-piracicaba/138278;Frias Neto;Centro;2023-12-19;2023-12-19
2500.0;481.95;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/138150;Frias Neto;Centro;2023-12-19;2023-12-19
2400.0;51.0;1;1;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/jardim-europa/residencial-alugar-jardim-europa-em-piracicaba/137864;Frias Neto;Jardim Europa;2023-12-19;2023-12-19
14600.0;450.77;3;4;5;https://www.friasneto.com.br/alugar/residencial/piracicaba/alphaville/residencial-alugar-alphaville-em-piracicaba/137605;Frias Neto;Alphaville;2023-12-19;2023-12-19
4500.0;295.0;3;4;4;https://www.friasneto.com.br/alugar/residencial/piracicaba/jardim-europa/residencial-alugar-jardim-europa-em-piracicaba/137574;Frias Neto;Jardim Europa;2023-12-19;2023-12-19
1300.0;168.0;0;0;0;https://www.friasneto.com.br/alugar/residencial/piracicaba/piracicamirim/residencial-alugar-piracicamirim-em-piracicaba/137515;Frias Neto;Piracicamirim;2023-12-19;2023-12-19
1450.0;125.0;2;2;2;https://www.friasneto.com.br/alugar/residencial/piracicaba/jardim-petropolis/residencial-alugar-jardim-petropolis-em-piracicaba/137369;Frias Neto;Jardim Petrópolis;2023-12-19;2023-12-19
8000.0;440.0;4;7;5;https://www.friasneto.com.br/alugar/comercial/piracicaba/jardim-europa/comercial-alugar-jardim-europa-em-piracicaba/137307;Frias Neto;Jardim Europa;2023-12-19;2023-12-19
2500.0;363.0;3;1;2;https://www.friasneto.com.br/alugar/residencial/piracicaba/paulista/residencial-alugar-paulista-em-piracicaba/137284;Frias Neto;Paulista;2023-12-19;2023-12-19
45000.0;2600.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/morumbi/comercial-alugar-morumbi-em-piracicaba/137227;Frias Neto;Morumbi;2023-12-19;2023-12-19
7500.0;215.0;0;0;3;https://www.friasneto.com.br/alugar/comercial/piracicaba/vila-rezende/comercial-alugar-vila-rezende-em-piracicaba/137213;Frias Neto;Vila Rezende;2023-12-19;2023-12-19
3000.0;222.0;0;0;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/vila-rezende/comercial-alugar-vila-rezende-em-piracicaba/137172;Frias Neto;Vila Rezende;2023-12-19;2023-12-19
13000.0;420.0;0;5;4;https://www.friasneto.com.br/alugar/comercial/piracicaba/nova-piracicaba/comercial-alugar-nova-piracicaba-em-piracicaba/137132;Frias Neto;Nova Piracicaba;2023-12-19;2023-12-19
54000.0;67800.0;0;0;3;https://www.friasneto.com.br/alugar/comercial/piracicaba/unileste/comercial-alugar-unileste-em-piracicaba/137074;Frias Neto;Unileste;2023-12-19;2023-12-19
6300.0;569.65;11;4;6;https://www.friasneto.com.br/alugar/residencial/piracicaba/jardim-europa/residencial-alugar-jardim-europa-em-piracicaba/137071;Frias Neto;Jardim Europa;2023-12-19;2023-12-19
1700.0;65.0;0;2;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/alto/comercial-alugar-alto-em-piracicaba/136958;Frias Neto;Alto;2023-12-19;2023-12-19
15000.0;271.0;0;0;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/136869;Frias Neto;Centro;2023-12-19;2023-12-19
2500.0;120.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/areiao/comercial-alugar-areiao-em-piracicaba/136630;Frias Neto;Areião;2023-12-19;2023-12-19
3100.0;120.0;0;0;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/sao-dimas/comercial-alugar-sao-dimas-em-piracicaba/136103;Frias Neto;São Dimas;2023-12-19;2023-12-19
500.0;15.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/areiao/comercial-alugar-areiao-em-piracicaba/135005;Frias Neto;Areião;2023-12-19;2023-12-19
11900.0;471.9;0;4;5;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/134753;Frias Neto;Centro;2023-12-19;2023-12-19
15000.0;1590.78;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/130040;Frias Neto;Centro;2023-12-19;2023-12-19
13000.0;523.0;0;0;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/129599;Frias Neto;Centro;2023-12-19;2023-12-19
2500.0;236.0;3;3;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/sao-dimas/residencial-alugar-sao-dimas-em-piracicaba/125027;Frias Neto;São Dimas;2023-12-19;2023-12-19
5500.0;410.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/87074;Frias Neto;Centro;2023-12-19;2023-12-19
2900.0;152.85;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/alto/comercial-alugar-alto-em-piracicaba/69107;Frias Neto;Alto;2023-12-19;2023-12-19
13000.0;3268.0;0;3;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/caxambu/comercial-alugar-caxambu-em-piracicaba/63422;Frias Neto;Caxambú;2023-12-19;2023-12-19
2800.0;280.0;3;3;4;https://www.friasneto.com.br/alugar/residencial/piracicaba/vila-rezende/residencial-alugar-vila-rezende-em-piracicaba/61040;Frias Neto;Vila Rezende;2023-12-19;2023-12-19
950.0;125.4;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/vila-industrial/comercial-alugar-vila-industrial-em-piracicaba/54455;Frias Neto;Vila Industrial;2023-12-19;2023-12-19
1000.0;98.0;2;1;1;https://www.friasneto.com.br/alugar/residencial/piracicaba/jardim-petropolis/residencial-alugar-jardim-petropolis-em-piracicaba/54083;Frias Neto;Jardim Petrópolis;2023-12-19;2023-12-19
18000.0;464.65;0;10;11;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/49256;Frias Neto;Centro;2023-12-19;2023-12-19
10000.0;2210.0;5;0;3;https://www.friasneto.com.br/alugar/residencial/piracicaba/nova-piracicaba/residencial-alugar-nova-piracicaba-em-piracicaba/49193;Frias Neto;Nova Piracicaba;2023-12-19;2023-12-19
1900.0;22.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/vila-rezende/comercial-alugar-vila-rezende-em-piracicaba/48532;Frias Neto;Vila Rezende;2023-12-19;2023-12-19
3100.0;103.84;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/sao-dimas/comercial-alugar-sao-dimas-em-piracicaba/48499;Frias Neto;São Dimas;2023-12-19;2023-12-19
12000.0;400.0;15;12;4;https://www.friasneto.com.br/alugar/comercial/piracicaba/morumbi/comercial-alugar-morumbi-em-piracicaba/48352;Frias Neto;Morumbi;2023-12-19;2023-12-19
3000.0;9378.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/santa-terezinha/comercial-alugar-santa-terezinha-em-piracicaba/47530;Frias Neto;Santa Terezinha;2023-12-19;2023-12-19
2200.0;96.25;0;0;2;https://www.friasneto.com.br/alugar/comercial/piracicaba/sao-dimas/comercial-alugar-sao-dimas-em-piracicaba/47512;Frias Neto;São Dimas;2023-12-19;2023-12-19
500.0;0.0;0;0;0;https://www.friasneto.com.br/alugar/residencial/piracicaba/vila-independencia/residencial-alugar-vila-independencia-em-piracicaba/47407;Frias Neto;Vila Independência;2023-12-19;2023-12-19
400.0;0.0;0;0;0;https://www.friasneto.com.br/alugar/residencial/piracicaba/parque-conceicao/residencial-alugar-parque-conceicao-em-piracicaba/47404;Frias Neto;Parque Conceição;2023-12-19;2023-12-19
300.0;0.0;0;0;0;https://www.friasneto.com.br/alugar/residencial/piracicaba/parque-conceicao/residencial-alugar-parque-conceicao-em-piracicaba/47401;Frias Neto;Parque Conceição;2023-12-19;2023-12-19
650.0;0.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/46921;Frias Neto;Centro;2023-12-19;2023-12-19
650.0;0.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/centro/comercial-alugar-centro-em-piracicaba/46918;Frias Neto;Centro;2023-12-19;2023-12-19
10000.0;4229.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/sao-matheus/comercial-alugar-sao-matheus-em-piracicaba/46753;Frias Neto;São Matheus;2023-12-19;2023-12-19
650.0;0.0;0;0;0;https://www.friasneto.com.br/alugar/residencial/piracicaba/alto/residencial-alugar-alto-em-piracicaba/46672;Frias Neto;Alto;2023-12-19;2023-12-19
900.0;0.0;0;0;1;https://www.friasneto.com.br/alugar/comercial/piracicaba/alto/comercial-alugar-alto-em-piracicaba/46666;Frias Neto;Alto;2023-12-19;2023-12-19
1600.0;0.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/alto/comercial-alugar-alto-em-piracicaba/46624;Frias Neto;Alto;2023-12-19;2023-12-19
10500.0;0.0;0;0;0;https://www.friasneto.com.br/alugar/comercial/piracicaba/chapadao/comercial-alugar-chapadao-em-piracicaba/46486;Frias Neto;Chapadão;2023-12-19;2023-12-19
